Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
6/8/2016,11.497,11.7887,9.8638,13.4444,25859
6/7/2016,11.077,11.8013,9.8296,13.4471,33979
6/6/2016,11.112,11.8354,9.7041,13.4828,38793
6/3/2016,11.743,11.88,9.1763,13.4621,109334
6/2/2016,11.739,11.9034,9.0985,13.5035,42892
6/1/2016,11.617,11.9309,9.9582,13.5199,127661
5/31/2016,11.442,11.9638,9.7648,13.5143,148437
5/27/2016,11.199,11.9877,10.1606,13.5335,71599
5/26/2016,11.304,12.0297,10.3529,13.531,30640
5/25/2016,11.379,12.0588,10.5494,13.5406,63285
5/24/2016,11.774,12.0766,10.4503,13.6036,43200
5/23/2016,11.765,12.0753,10.4175,13.6112,36095
5/20/2016,12.077,12.0868,10.3613,13.639,63385
5/19/2016,12.677,12.0922,10.7407,13.6493,61363
5/18/2016,12.422,12.0785,11.0477,13.6665,65804
5/17/2016,12.216,12.0654,11.103,13.7188,29774
5/16/2016,12.441,12.0328,11.0645,13.7805,25739
5/13/2016,12.302,11.9812,10.9681,13.773,44862
5/12/2016,12.084,11.9441,10.7327,13.8389,28970
5/11/2016,11.907,11.9362,10.7195,13.8608,50450
5/10/2016,11.748,11.9399,10.9441,13.9836,25759
5/9/2016,11.759,11.9684,11.1735,14.0277,16747
5/6/2016,12.006,11.9894,11.2938,14.0562,63632
5/5/2016,12.21,11.9965,11.4261,14.0977,103433
5/4/2016,12.288,12.0218,11.5508,14.1143,28640
5/3/2016,12.276,12.0034,11.0368,14.0971,30064
5/2/2016,11.92,12.0052,10.8064,14.1127,40479
4/29/2016,12.04,11.9837,10.7387,14.1194,63476
4/28/2016,11.884,11.9705,10.4716,14.1493,37672
4/27/2016,11.735,11.9938,10.6813,14.1676,51791
4/26/2016,11.749,12.0267,10.9057,14.175,106509
4/25/2016,11.994,12.0638,10.973,14.1784,38717
4/22/2016,12.187,12.0875,11.5855,14.1821,25968
4/21/2016,12.402,12.1196,11.6116,14.2254,89626
4/20/2016,12.16,12.1534,10.9371,14.166,47708
4/19/2016,11.563,12.1655,11.0763,14.1717,28077
4/18/2016,11.411,12.1945,10.997,14.2199,21733
4/15/2016,11.559,12.2283,10.9358,14.224,44138
4/14/2016,11.927,12.2754,10.9418,14.2252,45631
4/13/2016,11.981,12.2963,11.0727,14.2777,51052
4/12/2016,12.317,12.3301,10.9816,14.2665,25877
4/11/2016,12.179,12.3489,11.3719,14.2702,25836
4/8/2016,12.148,12.4039,11.633,14.302,44044
4/7/2016,12.716,12.4707,11.4861,14.296,40730
4/6/2016,11.919,12.5263,12.407,14.3016,52786
4/5/2016,12.314,12.6165,11.9926,14.3139,50665
4/4/2016,11.488,12.6543,12.2463,14.3368,28437
4/1/2016,11.778,12.7208,12.0685,14.3472,55836
3/31/2016,12.35,12.8004,12.1489,14.3505,47032
3/30/2016,12.391,12.8587,13.3232,14.3277,55731
3/29/2016,12.491,12.8984,13.1287,14.3384,53421
3/28/2016,12.469,12.9585,13.5906,14.3851,19721
3/24/2016,12.83,13.0176,13.1781,14.3692,31330
3/23/2016,13.077,13.0933,13.6324,14.3586,54219
3/22/2016,12.402,13.1477,14.0944,14.346,19286
3/21/2016,12.142,13.2528,13.9061,14.3363,23592
3/18/2016,12.088,13.3538,13.989,14.3399,44002
3/17/2016,12.502,13.4802,14.4628,14.4054,58092
3/16/2016,12.344,13.5726,14.5054,14.4101,85481
3/15/2016,12.657,13.6448,14.5098,14.4257,40406
3/14/2016,12.692,13.7362,14.9759,14.423,28704
3/11/2016,13.28,13.9377,15.4895,14.4118,52771
3/10/2016,13.484,14.2208,15.4389,14.4012,53220
3/9/2016,13.828,14.3672,15.4091,14.4307,42607
3/8/2016,13.722,14.5195,15.4762,14.3847,33288
3/7/2016,13.07,14.684,15.6839,14.477,27698
3/4/2016,12.819,14.7781,15.5224,14.4633,84097
3/3/2016,13.369,14.8755,15.6325,14.4667,151801
3/2/2016,13.516,14.9577,16.2393,14.4645,40788
3/1/2016,13.187,15.016,14.9871,14.4451,78500
2/29/2016,13.692,15.0223,15.3428,14.453,83490
2/26/2016,13.652,15.0209,14.9989,14.4494,48327
2/25/2016,14.342,14.9989,15.0141,14.4499,31519
2/24/2016,14.166,14.949,14.3109,14.4788,36177
2/23/2016,14.503,14.9337,13.7314,14.4443,42172
2/22/2016,14.162,14.8856,14.0503,14.4931,35281
2/19/2016,14.616,14.8434,14.2587,14.4909,78765
2/18/2016,14.351,14.8091,14.6086,14.4608,66250
2/17/2016,13.788,14.8343,14.6836,14.4995,69974
2/16/2016,14.485,14.8626,15.2046,14.5146,53894
2/12/2016,16.723,14.8732,14.8565,14.472,73554
2/11/2016,18.941,14.703,14.3231,14.3931,90211
2/10/2016,16.411,14.4606,14.5609,14.3825,83459
2/9/2016,16.874,14.2956,14.8959,14.3923,106256
2/8/2016,17.013,14.0973,14.1616,14.3632,95111
2/5/2016,14.953,13.9264,14.0729,14.3615,67062
2/4/2016,14.766,13.8534,14.5408,14.3963,
2/3/2016,15.013,13.7512,14.4617,14.4716,78187
2/2/2016,14.681,13.6288,14.3217,14.4495,129712
2/1/2016,13.314,13.5177,14.3657,14.5256,58837
1/29/2016,13.664,13.4837,14.04,14.5049,107572
1/28/2016,13.212,13.4111,14.6146,14.5654,57812
1/27/2016,13.344,13.3485,14.5097,14.6144,54313
1/26/2016,13.86,13.2634,14.5305,14.6159,33712
1/25/2016,13.542,13.1547,14.7985,14.6492,19631
1/22/2016,13.318,13.0691,14.6043,14.6515,56024
1/21/2016,13.93,12.9956,14.3408,14.6849,243697
1/20/2016,14.854,12.9073,13.5175,14.6402,129934
1/19/2016,14.354,12.7875,13.5411,14.6558,51469
1/15/2016,14.697,12.6916,13.2132,14.676,263304
1/14/2016,13.319,12.612,13.3402,14.7449,73063
1/13/2016,14.092,12.6889,13.3929,14.7287,74353
1/12/2016,13.112,12.7489,12.8831,14.7001,90604
1/11/2016,12.908,12.8351,12.751,14.7333,46895
1/8/2016,13.596,12.8688,12.6539,14.7446,71323
1/7/2016,13.492,12.8787,12.7633,14.7696,31283
1/6/2016,12.721,12.856,12.4793,14.7882,35751
1/5/2016,12.567,12.8492,13.8786,14.82,14505
1/4/2016,12.458,12.8266,13.566,14.7932,43635
12/31/2015,12.634,12.8766,13.9475,14.7878,381357
12/30/2015,12.213,12.8807,13.8911,14.7924,21034
12/29/2015,11.96,12.9066,13.1756,14.7451,24345
12/28/2015,11.642,12.8995,13.1629,14.7488,26174
12/24/2015,11.686,12.9155,13.1392,14.7591,21797
12/23/2015,11.829,12.9318,12.8069,14.822,23344
12/22/2015,11.847,12.9549,12.7362,14.8213,25937
12/21/2015,12.164,12.9658,12.8878,14.8522,21971
12/18/2015,12.459,12.9535,12.8637,14.9066,90314
12/17/2015,12.435,12.9466,12.9194,14.9067,47612
12/16/2015,13.106,12.9413,12.736,14.9265,84341
12/15/2015,14.858,12.9259,12.3173,14.9132,122500
12/14/2015,15.291,12.8122,11.9976,14.9161,124000
12/11/2015,14.837,12.6614,11.3675,14.8893,84964
12/10/2015,13.581,12.5512,11.4151,14.9019,23191
12/9/2015,13.795,12.4873,11.2738,14.9001,50502
12/8/2015,13.037,12.3918,11.7695,14.916,59287
12/7/2015,12.585,12.3311,11.5104,14.904,44525
12/4/2015,12.114,12.2914,11.2444,14.9064,57018
12/3/2015,13.46,12.3156,9.4836,14.7921,104878
12/2/2015,12.716,12.2641,9.5684,14.8,74924
12/1/2015,12.729,12.2489,8.698,14.7811,34488
11/30/2015,11.819,12.2343,9.5399,14.7881,27407
11/27/2015,11.961,12.2828,9.6573,14.792,19076
11/25/2015,12.012,12.3376,9.743,14.8025,11603
11/24/2015,12.292,12.384,9.8815,14.8059,21762
11/23/2015,12.066,12.4026,10.3668,14.8086,13431
11/20/2015,11.917,12.4284,10.4671,14.8413,47905
11/19/2015,12.321,12.4593,10.4467,14.834,48511
11/18/2015,12.329,12.456,10.5929,14.83,56593
11/17/2015,12.798,12.459,10.3232,14.8137,22165
11/16/2015,12.583,12.4619,10.296,14.8159,24432
11/13/2015,12.275,12.4797,10.2612,14.814,46281
11/12/2015,12.634,12.515,10.433,14.8228,35359
11/11/2015,12.303,12.5378,10.5126,14.8224,51570
11/10/2015,11.884,12.5759,10.6381,14.8353,36512
11/9/2015,11.824,12.6438,10.3061,14.8399,41283
11/6/2015,11.792,12.7246,10.1301,14.8024,67991
11/5/2015,12.597,12.77,10.2734,14.8033,63289
11/4/2015,12.43,12.7901,10.4291,14.8071,38171
11/3/2015,12.412,12.8249,10.7226,14.8085,27483
11/2/2015,12.436,12.8729,12.072,14.8062,38100
10/30/2015,12.789,12.9096,12.2185,14.8191,42488
10/29/2015,13.057,12.9578,11.6708,14.788,84500
10/28/2015,12.94,13.0091,11.659,14.7874,30727
10/27/2015,12.666,13.071,12.2991,14.7823,27314
10/26/2015,12.58,13.1841,12.4436,14.7823,47871
10/23/2015,12.535,13.3009,12.7787,14.7676,36081
10/22/2015,12.257,13.3846,12.839,14.7614,31853
10/21/2015,12.388,13.4913,13.2616,14.7574,48203
10/20/2015,12.856,13.5597,13.6631,14.7588,44730
10/19/2015,12.94,13.6249,14.0315,14.7639,31436
10/16/2015,12.981,13.6462,14.5254,14.8785,41963
10/15/2015,13.089,13.7041,14.5494,14.9957,42091
10/14/2015,13.066,13.7528,15.2108,14.991,73109
10/13/2015,13.24,13.8509,15.2761,14.9928,20522
10/12/2015,13.441,13.9395,15.3607,14.9956,46155
10/9/2015,12.7,13.9799,15.4067,14.9964,38207
10/8/2015,12.999,14.08,15.8788,14.9799,45354
10/7/2015,13.126,14.1748,16.215,14.9988,16683
10/6/2015,13.373,14.2795,16.2821,14.991,40044
10/5/2015,13.169,14.3712,16.0265,14.9735,50918
10/2/2015,13.754,14.4769,15.0598,14.8812,144029
10/1/2015,14.083,14.5711,14.9446,14.929,49095
9/30/2015,14.178,14.6786,15.9045,14.9315,44826
9/29/2015,14.927,14.8006,16.2816,14.9495,45294
9/28/2015,14.916,14.8592,15.9202,14.9011,98093
9/25/2015,14.208,14.9966,16.4333,14.9044,59104
9/24/2015,14.391,15.1693,16.6627,14.8542,91017
9/23/2015,13.758,15.3515,17.6815,14.848,44674
9/22/2015,14.158,15.5416,17.2762,14.8034,80902
9/21/2015,13.367,15.6784,16.9812,14.7881,59859
9/18/2015,14.139,15.8252,17.1803,14.7552,224062
9/17/2015,14.063,15.8826,16.851,14.7245,221226
9/16/2015,15.028,15.8766,16.9529,14.7255,84528
9/15/2015,15.011,15.8134,16.2922,14.6589,140546
9/14/2015,14.25,15.7516,16.2557,14.6692,25827
9/11/2015,14.703,15.6938,16.2513,14.6607,45363
9/10/2015,14.895,15.6349,16.7572,14.6658,35333
9/9/2015,15.218,15.5855,16.2126,14.586,35534
9/8/2015,15.207,15.4831,16.046,14.5634,43832
9/4/2015,15.284,15.3316,15.9627,14.5595,51755
9/3/2015,15.639,15.1955,16.078,14.578,47670
9/2/2015,16.232,15.072,16.0439,14.591,49961
9/1/2015,16.618,14.8858,16.2769,14.6492,55580
8/31/2015,16.099,14.6969,15.4108,14.5513,75046
8/28/2015,17.664,14.5482,15.049,14.5249,45804
8/27/2015,17.661,14.3188,14.8651,14.5184,65517
8/26/2015,18.036,14.0738,14.2497,14.4511,115877
8/25/2015,17.561,13.7964,13.4823,14.3694,125293
8/24/2015,16.894,13.571,12.0853,14.2554,116479
8/21/2015,16.302,13.427,12.675,14.2551,141746
8/20/2015,15.287,13.269,12.5581,14.2432,101607
8/19/2015,13.943,13.1559,12.2678,14.202,61783
8/18/2015,13.765,13.1071,12.1699,14.2046,87471
8/17/2015,13.774,13.0718,12.0017,14.2169,62818
8/14/2015,13.093,13.0165,12.4102,14.2179,57588
8/13/2015,13.525,13.0196,12.702,14.2186,62115
8/12/2015,13.907,13.0389,12.4749,14.2084,79909
8/11/2015,13.171,13.0554,11.992,14.1525,137787
8/10/2015,12.178,13.1227,12.8737,14.1344,56878
8/7/2015,12.561,13.2803,13.4804,14.1266,110825
8/6/2015,13.169,13.5498,13.5331,14.1346,55700
8/5/2015,12.509,13.777,14.2317,14.1282,35994
8/4/2015,12.839,14.033,15.3475,14.1204,46738
8/3/2015,13.124,14.2114,15.1933,14.1166,104413
7/31/2015,13.076,14.3809,15.5716,14.1438,100413
7/30/2015,12.763,14.6169,15.7606,14.1675,42274
7/29/2015,12.488,14.8659,16.8499,14.1681,48512
7/28/2015,13.053,15.1326,17.0744,14.1547,82071
7/27/2015,14.014,15.4029,16.9756,14.1677,215236
7/24/2015,13.141,15.5245,17.0461,14.1732,54195
7/23/2015,13.026,15.6653,16.6561,14.124,100973
7/22/2015,12.966,15.8,17.3164,14.1208,45146
7/21/2015,13.06,15.9291,17.2235,14.0907,34177
7/20/2015,12.667,16.0553,17.3741,14.0899,53038
7/17/2015,13.156,16.1798,17.5198,14.1127,83486
7/16/2015,13.911,16.2688,17.2289,14.0774,56080
7/15/2015,14.237,16.3305,17.2799,14.0552,83688
7/14/2015,14.515,16.3818,17.6308,14.0544,39041
7/13/2015,15.332,16.4046,18.1547,14.04,58639
7/10/2015,17.95,16.4225,17.368,13.9543,96000
7/9/2015,17.713,16.3507,16.6889,13.8752,56674
7/8/2015,17.63,16.2285,16.58,13.8792,43278
7/7/2015,16.405,16.1117,16.2132,13.8083,108048
7/6/2015,16.515,16.0557,15.3865,13.7071,90618
7/2/2015,17.796,16.0555,15.6966,13.7095,62281
7/1/2015,17.742,15.9794,15.4977,13.67,52367
6/30/2015,17.823,15.8778,15.4553,13.6481,57932
6/29/2015,18.459,15.7561,14.5629,13.5435,69924
6/26/2015,16.445,15.6187,14.1161,13.5057,97924
6/25/2015,15.959,15.5679,14.1993,13.5091,44332
6/24/2015,15.719,15.5247,14.8052,13.5147,44053
6/22/2015,15.548,15.5201,14.3289,13.4522,39738
6/19/2015,15.583,15.5394,14.1393,13.487,65355
6/18/2015,15.157,15.5737,14.5466,13.4771,54895
6/17/2015,14.937,15.6377,14.9256,13.4682,125040
6/16/2015,15.146,15.715,15.5555,13.4602,74599
6/15/2015,15.261,15.7793,15.2501,13.4473,54851
6/12/2015,14.972,15.7976,15.6653,13.4271,66609
6/11/2015,15.689,15.8478,15.1627,13.346,87148
6/10/2015,16.515,15.8788,16.0531,13.3367,86354
6/9/2015,15.268,15.858,16.406,13.3274,86232
6/8/2015,15.296,15.9024,16.655,13.3363,33566
6/5/2015,15.284,15.8466,16.8011,13.306,82663
6/4/2015,16.512,15.9106,16.7261,13.2793,105642
6/3/2015,16.273,15.948,16.7709,13.2579,150249
6/2/2015,15.71,15.9522,16.7572,13.2443,95406
6/1/2015,15.389,15.9396,16.8183,13.224,55064
5/29/2015,15.71,15.9486,17.0546,13.2156,107001
5/28/2015,15.429,15.8939,17.35,13.2385,44491
5/27/2015,15.097,15.8196,17.3301,13.2313,100968
5/26/2015,15.626,15.7213,16.7408,13.1634,90046
5/22/2015,15.934,15.5826,16.709,13.1547,55288
5/21/2015,16.268,15.4229,17.0104,13.1348,52681
5/20/2015,16.438,15.2858,16.9232,13.1302,81554
5/19/2015,16.483,15.1305,16.4784,13.1125,91910
5/18/2015,16.431,14.9621,16.4987,13.0572,121706
5/15/2015,15.627,14.802,15.9429,13.0038,119842
5/14/2015,15.977,14.7108,15.9296,13.0212,62886
5/13/2015,16.309,14.5641,15.7069,12.9447,133711
5/12/2015,16.099,14.3948,15.3801,12.9138,185621
5/11/2015,16.157,14.2511,14.5843,12.8087,145739
5/8/2015,14.179,14.107,14.5306,12.7749,109963
5/7/2015,16.564,14.0472,14.4179,12.7427,145726
5/6/2015,17.26,13.8813,13.9643,12.68,111285
5/5/2015,16.356,13.6805,14.2251,12.6692,115154
5/4/2015,15.458,13.5574,13.9549,12.656,85019
5/1/2015,15.569,13.469,13.917,12.6587,135467
4/30/2015,14.618,13.485,13.626,12.6306,98529
4/29/2015,13.942,13.5505,13.1212,12.5931,121436
4/28/2015,13.131,13.6137,13.0471,12.5594,46313
4/27/2015,12.851,13.7193,13.5412,12.5566,22831
4/24/2015,12.742,13.8534,13.8063,12.5638,39596
4/23/2015,13.526,13.9766,13.9044,12.5601,48516
4/22/2015,13.33,14.0504,13.1558,12.4938,59859
4/21/2015,13.116,14.1136,13.1463,12.4972,21121
4/20/2015,13.23,14.1661,13.0943,12.5353,44874
4/17/2015,13.802,14.2196,13.2731,12.488,59804
4/16/2015,13.043,14.2866,13.2345,12.4835,93351
4/15/2015,12.923,14.3788,13.5584,12.4787,38288
4/14/2015,13.225,14.5068,12.8843,12.421,65098
4/13/2015,13.276,14.5987,13.2623,12.4423,20397
4/10/2015,12.982,14.7105,13.2117,12.4287,73016
4/9/2015,13.246,14.8548,13.2836,12.3843,46468
4/8/2015,13.245,14.9769,13.4243,12.3665,33475
4/7/2015,13.892,15.0871,14.2214,12.356,41721
4/6/2015,13.69,15.1165,13.768,12.306,70280
4/2/2015,15.89,15.1517,13.5573,12.2812,71405
4/1/2015,15.927,15.1129,13.2356,12.2602,52083
3/31/2015,15.208,15.0814,14.2305,12.3692,28140
3/30/2015,15.242,15.102,14.3163,12.3717,26381
3/27/2015,15.534,15.1233,14.4229,12.3475,76963
3/26/2015,15.205,15.1307,13.9459,12.3069,67051
3/25/2015,15.002,15.1485,14.5972,12.2877,36826
3/24/2015,14.594,15.1799,14.6565,12.2987,56014
3/23/2015,14.166,15.2436,15.176,12.3193,60308
3/20/2015,14.299,15.3383,15.2262,12.3197,65178
3/19/2015,15.143,15.4461,15.2918,12.326,77456
3/18/2015,14.888,15.4983,15.0188,12.2395,128861
3/17/2015,15.482,15.5485,15.2589,12.2367,45948
3/16/2015,15.063,15.556,14.9388,12.2067,42426
3/13/2015,15.511,15.6052,15.084,12.321,44586
3/12/2015,15.87,15.6083,14.8607,12.2961,72214
3/11/2015,15.688,15.5919,14.9662,12.2823,48465
3/10/2015,15.448,15.5872,15.0497,12.2247,46884
3/9/2015,14.479,15.5779,14.9029,12.2192,42661
3/6/2015,14.395,15.6461,14.3655,12.1278,176048
3/5/2015,15.114,15.7538,15.23,12.1244,41430
3/4/2015,15.297,15.866,15.5781,12.1643,68687
3/3/2015,15.62,15.945,16.3453,12.1706,49137
3/2/2015,15.668,15.9451,15.555,12.0679,58888
2/27/2015,15.683,15.9836,16.1563,12.0599,59394
2/26/2015,15.56,15.9746,16.3888,12.0245,53263
2/25/2015,15.631,16.0177,16.3146,12.0253,49302
2/24/2015,15.866,16.025,15.8951,11.9168,108962
2/23/2015,16.061,16.0168,15.961,11.9097,43778
2/20/2015,16.456,16.0546,16.0606,11.8528,89245
2/19/2015,16.185,16.0168,16.2867,11.8682,59287
2/18/2015,15.893,16.0129,16.46,11.8556,93642
2/17/2015,15.631,16.1056,16.7429,11.7951,118956
2/13/2015,16.048,16.1902,17.1612,11.7686,73828
2/12/2015,15.573,16.2614,17.3556,11.7683,45371
2/11/2015,15.542,16.2776,17.3679,11.7641,55085
2/10/2015,15.595,16.2707,17.9711,11.7586,80994
2/9/2015,15.26,16.2875,18.0278,11.7388,44478
2/6/2015,15.844,16.1802,17.8593,11.6671,77639
2/5/2015,16.549,16.0716,18.2546,11.6589,45527
2/4/2015,17.357,16.0054,18.2525,11.6312,72359
2/3/2015,16.878,15.9256,17.7483,11.6196,77345
2/2/2015,15.622,15.7645,17.3382,11.5786,67401
1/30/2015,16.437,15.5967,16.6764,11.4807,256116
1/29/2015,15.503,15.3857,16.6462,11.4817,67521
1/28/2015,16.422,15.2048,15.9919,11.3854,85033
1/27/2015,15.777,14.9838,15.483,11.3082,77233
1/26/2015,15.704,14.7802,16.164,11.3097,33926
1/23/2015,16.816,14.6082,15.8047,11.297,68674
1/22/2015,15.701,14.3668,15.9208,11.2637,71451
1/21/2015,16.106,14.1638,15.9136,11.178,71142
1/20/2015,17.747,13.9656,15.8142,11.151,54988
1/16/2015,17.323,13.6828,15.8966,11.1179,65095
1/15/2015,17.473,13.4604,15.3494,11.0212,53690
1/14/2015,15.896,13.3041,14.9224,10.9175,146445
1/13/2015,15.403,13.1839,14.8359,10.8889,49011
1/12/2015,15.933,13.1451,14.8817,10.9046,71395
1/9/2015,13.113,12.9824,14.4576,10.8077,63265
1/8/2015,13.672,12.9193,14.4208,10.7732,79155
1/7/2015,15.226,12.7676,14.0468,10.7166,91620
1/6/2015,15.761,12.5181,13.5894,10.6258,105097
1/5/2015,13.655,12.2316,13.0897,10.5728,71530
1/2/2015,12.265,12.0836,12.9938,10.5478,69571
12/31/2014,12.219,12.0077,13.4539,10.5731,22690
12/30/2014,11.883,11.9517,13.4377,10.5665,25564
12/29/2014,12.002,11.9165,13.3835,10.5586,19865
12/26/2014,11.705,11.8687,13.4702,10.5508,33731
12/24/2014,12.264,11.8215,13.3538,10.5417,33741
12/23/2014,11.99,11.7497,12.6489,10.4399,92749
12/22/2014,11.641,11.6699,13.0564,10.4988,32498
12/19/2014,12.14,11.624,12.6685,10.4444,38950
12/18/2014,12.093,11.5772,11.9081,10.3783,63618
12/17/2014,12.873,11.517,11.7208,10.3655,70906
12/16/2014,14.347,11.4209,11.2524,10.3304,81482
12/15/2014,13.493,11.2739,10.9527,10.306,40529
12/12/2014,14.626,11.1264,10.703,10.2633,82013
12/11/2014,12.679,10.9215,10.4405,10.2509,41752
12/10/2014,11.851,10.8041,10.496,10.2485,
12/9/2014,10.638,10.7143,10.4491,10.2043,39985
12/8/2014,10.237,10.6741,10.0986,10.1651,34789
12/5/2014,10.03,10.6691,10.0327,10.1572,40844
12/4/2014,10.697,10.698,9.7648,10.1668,19433
12/3/2014,10.745,10.7277,9.9128,10.1672,21733
12/2/2014,11.1,10.7584,9.8025,10.1578,27438
12/1/2014,11.179,10.7448,9.5491,10.1102,43439
11/28/2014,11.046,10.7409,9.6545,10.1061,86024
11/26/2014,10.761,10.7556,9.6826,10.105,46860
11/25/2014,10.827,10.797,9.4408,10.088,35849
11/24/2014,10.394,10.8119,9.5117,10.0988,23702
11/21/2014,10.724,10.8951,9.6976,10.1102,36931
11/20/2014,11.203,11.009,9.0429,10.1512,30221
11/19/2014,10.891,11.0777,9.0895,10.1513,30270
11/18/2014,10.95,11.1803,9.3675,10.1688,13854
11/17/2014,11.406,11.2647,9.4792,10.1586,27157
11/14/2014,10.545,11.3319,10.2514,10.1665,33286
11/13/2014,10.527,11.4923,11.0611,10.1678,19393
11/12/2014,10.331,11.7105,10.9897,10.1509,21440
11/11/2014,10.055,12.0589,11.1018,10.1571,21753
11/10/2014,9.834,12.2689,11.1368,10.2436,30859
11/7/2014,10.137,12.4419,10.7607,10.2355,63452
11/6/2014,10.607,12.5206,10.9334,10.2284,32835
11/5/2014,11.292,12.5424,11.3531,10.2583,16316
11/4/2014,11.358,12.5332,11.2934,10.2506,20830
11/3/2014,10.829,12.5323,11.2731,10.2642,46734
10/31/2014,11.101,12.4936,11.3308,10.2729,56083
10/30/2014,11.34,12.4538,11.8299,10.2513,29782
10/29/2014,11.589,12.4564,11.7585,10.2344,58009
10/28/2014,11.125,12.4508,12.0434,10.2269,37249
10/27/2014,12.057,12.4287,12.0697,10.2268,21658
10/24/2014,13.003,12.3708,,,32665
10/23/2014,12.577,12.2686,12.1146,10.2182,55341
10/22/2014,12.942,12.1724,12.1974,10.2556,30693
10/21/2014,12.638,12.038,12.0668,10.2427,33615
10/20/2014,12.75,11.9089,12.2856,10.2277,38880
10/17/2014,13.754,11.7696,12.1547,10.2314,51642
10/16/2014,14.891,11.5858,11.5213,10.2091,91009
10/15/2014,17.298,11.3791,10.7377,10.1205,150067
10/14/2014,14.257,11.0484,10.732,10.1328,74980
10/13/2014,13.294,10.9168,10.9568,10.1441,53712
10/10/2014,11.71,10.8358,10.8903,10.1479,60664
10/9/2014,11.044,10.8723,11.0288,10.1578,46350
10/8/2014,11.107,10.877,10.7779,10.1386,46146
10/7/2014,11.34,10.8854,10.6296,10.0969,
10/6/2014,10.054,10.8638,10.8105,10.0932,31253
10/3/2014,10.306,10.9132,11.0257,10.0883,43042
10/2/2014,11.393,10.9425,11.2302,10.0794,38703
10/1/2014,11.475,10.975,11.2062,9.9908,108556
9/30/2014,10.684,10.9824,11.1095,9.9803,42699
9/29/2014,10.9,11.0278,10.9692,9.9446,35864
9/26/2014,10.958,11.0587,11.1071,9.9534,73120
9/25/2014,10.653,11.0751,10.8319,9.9287,41591
9/24/2014,10.254,11.0689,10.7643,9.9563,36541
9/23/2014,10.057,11.0573,10.7857,9.9585,58531
9/22/2014,9.962,11.0535,10.8529,9.9625,25027
9/19/2014,10.08,11.0944,10.3947,9.9298,62862
9/18/2014,10.755,11.1358,10.686,10.014,50876
9/17/2014,10.686,11.1545,10.6861,10.0068,91323
9/16/2014,11.624,11.1778,11.0448,10.1005,31951
9/15/2014,11.675,11.1509,11.0615,10.0946,42994
9/12/2014,12.439,11.1656,10.8529,10.0852,122749
9/11/2014,11.138,11.1056,10.8237,10.0881,38109
9/10/2014,11.274,11.1032,10.6549,10.0809,45173
9/9/2014,10.909,11.0943,10.7597,10.1048,26134
9/8/2014,11.043,11.1131,10.7343,10.1102,28961
9/5/2014,10.89,11.1293,10.8064,10.1444,49308
9/4/2014,12.045,11.1244,10.5582,10.1142,88383
9/3/2014,11.622,11.0141,10.1476,10.1588,59849
9/2/2014,11.591,10.9157,9.6678,10.0796,85522
8/29/2014,11.519,10.8139,10.296,10.146,100447
8/28/2014,11.286,10.7439,10.5563,10.1473,82926
8/27/2014,10.528,10.713,10.4183,10.1721,51596
8/26/2014,10.022,10.6758,10.3657,10.1673,32091
8/25/2014,9.983,10.6763,10.8157,10.2473,29852
8/22/2014,10.779,10.6652,10.8624,10.263,46372
8/21/2014,10.908,10.6215,10.7883,10.2843,35770
8/20/2014,11.129,10.5561,10.8007,10.2918,27528
8/19/2014,11.153,10.4885,10.6049,10.2766,31718
8/18/2014,11.084,10.4191,10.4333,10.2897,60938
8/15/2014,11.969,10.3562,10.4249,10.3103,133208
8/14/2014,11.241,10.2439,10.3243,10.2988,53727
8/13/2014,11.089,10.1923,10.3127,10.3625,42660
8/12/2014,11.097,10.0957,10.1878,10.4049,35033
8/11/2014,11.283,9.9991,10.2654,10.4178,33314
8/8/2014,11.368,9.9128,10.3793,10.4147,65144
8/7/2014,10.792,9.7958,10.0934,10.3964,43335
8/6/2014,9.84,9.705,10.0958,10.3746,41331
8/5/2014,9.653,9.6475,10.107,10.3735,31714
8/4/2014,9.556,9.5749,10.3557,10.3993,28522
8/1/2014,10.119,9.5196,10.223,10.4566,77219
7/31/2014,10.667,9.5035,9.7617,10.5008,107034
7/30/2014,9.785,9.4376,9.2858,10.4622,65707
7/29/2014,10.031,9.4178,9.302,10.4701,50516
7/28/2014,9.761,9.3861,9.3231,10.4778,25103
7/25/2014,9.904,9.375,8.9672,10.4518,43939
7/24/2014,9.601,9.3556,9.0888,10.5239,34889
7/23/2014,9.777,9.349,9.2648,10.5451,79470
7/22/2014,9.765,9.3378,9.5281,10.544,41611
7/21/2014,9.826,9.3415,10.3873,10.5966,51272
7/18/2014,9.724,9.3137,10.5004,10.6461,43074
7/17/2014,10.208,9.318,10.2274,10.6235,94840
7/16/2014,9.158,9.2802,10.1679,10.6203,30265
7/15/2014,9.164,9.3034,10.4195,10.6161,45021
7/14/2014,9.557,9.3286,10.7231,10.6428,32595
7/11/2014,9.028,9.2965,10.6886,10.6736,47696
7/10/2014,8.975,9.2922,10.4891,10.6747,39458
7/9/2014,8.69,9.2809,10.4229,10.673,37089
7/7/2014,8.202,9.3221,10.3791,10.7706,30002
7/3/2014,8.449,9.4432,10.1829,10.7527,61026
7/1/2014,9.797,9.5602,10.4097,10.7332,57597
